ARTIST,SONG,MF CODE,TRACK
"Rod Stewart","Do Ya Think I'm Sexy","GEM10061","04"
"Rod Stewart","Do Ya Think I'm Sexy","JVC26","01"
"Rod Stewart","Do Ya Think I'm Sexy","LEG182","04"
"Rod Stewart","Do Ya Think I'm Sexy","LEGBL022","04"
"Rod Stewart","Do Ya Think I'm Sexy","MH1062","02"
"Rod Stewart","Do Ya Think I'm Sexy","MRE18","06"
"Rod Stewart","Do Ya Think I'm Sexy","PSG1064","02"
"Rod Stewart","Do Ya Think I'm Sexy","SC7503","02"
"Rod Stewart","Do Ya Think I'm Sexy","SC7503-V2","02"
"Rod Stewart","Do Ya Think I'm Sexy","SC8722","06"
"Rod Stewart","Do Ya Think I'm Sexy","SCDIA061","04"
"Rod Stewart","Do Ya Think I'm Sexy","SFHS410","04"
"Rod Stewart","Do Ya Think I'm Sexy","SO204","03"
"Rod Stewart","Do Ya Think I'm Sexy","SQPACK-2","06"
"Rod Stewart","Do Ya Think I'm Sexy","TT219","02"
"Rod Stewart","Do Ya Think I'm Sexy","TTWP2","02"
"Rod Stewart","Do Ya Think I'm Sexy","ZPA099","05"
"Rod Stewart","Do Ya Think I'm Sexy","ZTP013","02"
"Rod Stewart","Do Ya Think I'm Sexy?","MTS1029","--"
"Rod Stewart","Do Ya Think I'm Sexy?","MTS1208","--"
"Rod Stewart","Don't Get Around Much Anymore","CB5063-03","03"
"Rod Stewart","Don't Get Around Much Anymore","CB90229","03"
"Rod Stewart","Don't Get Around Much Anymore","PS6028","05"
"Rod Stewart","Don't Get Around Much Anymore (Duke","CB5128-01","02"
"Rod Stewart","Don't Get Around Much Anymore (Duke","CBEP502-1","02"
"Rod Stewart","Downtown Train","BS6717","04"
"Rod Stewart","Downtown Train","GEM10191","04"
"Rod Stewart","Downtown Train","SC10191","04"
"Rod Stewart","Downtown Train","SC2450","06"
"Rod Stewart","Downtown Train","SC8153","03"
"Rod Stewart","Downtown Train","SC8722","02"
"Rod Stewart","Downtown Train","SCSAP191","04"
"Rod Stewart","Downtown Train","SFHS242","02"
"Rod Stewart","Downtown Train","SO204","04"
"Rod Stewart","Downtown Train","STTW3057","01"
"Rod Stewart","Embraceable You","JTG340","01"
"Rod Stewart","Every Beat Of My Heart","GEK853","01"
"Rod Stewart","Every Beat Of My Heart","SFHS401","02"
"Rod Stewart","Every Picture Tells A Story","CB5063-01","04"
"Rod Stewart","Every Picture Tells A Story","CB80208","05"
"Rod Stewart","Every Picture Tells A Story","CB90208","05"
"Rod Stewart","Every Picture Tells A Story","CBE10-15","04"
"Rod Stewart","Everything I Own","JTG391","04"
"Rod Stewart","Everytime We Say Goodbye","PS6027","04"
"Rod Stewart","Everytime We Say Goodbye","PSCDG6027","04"
"Rod Stewart","Everytime We Say Goodbye","SDK9014","04"
"Rod Stewart","Everytime We Say Goodbye","TT209","01"
"Rod Stewart","Faith Of The Heart","JTG018","02"
"Rod Stewart","Faith Of The Heart","MDG016","06"
"Rod Stewart","Faith Of The Heart","MM6263","05"
"Rod Stewart","Faith Of The Heart","PKX04","05"
"Rod Stewart","Faith Of The Heart","SFHS401","03"
"Rod Stewart","Faith Of The Heart","XPK04","05"
"Rod Stewart","Father And Son","JTG391","05"
"Rod Stewart","First Cut Is The Deepest","CB5063-02","02"
"Rod Stewart","First Cut Is The Deepest","GEM10107","03"
"Rod Stewart","First Cut Is The Deepest","SC8580","01"
"Rod Stewart","First Cut Is The Deepest","SCEMA107","03"
"Rod Stewart","First Cut Is The Deepest","STTW1121","05"
"Rod Stewart","First Cut Is The Deepest","STTW1263-4","03"
"Rod Stewart","First Cut Is The Deepest","STTW1264-4","03"
"Rod Stewart","First Cut Is The Deepest","STTW1268","03"
"Rod Stewart","First Cut Is The Deepest","STTW1282","01"
"Rod Stewart","First Cut Is The Deepest","STTW1291","02"
"Rod Stewart","First Cut Is The Deepest","STTW1292","02"
"Rod Stewart","First Cut Is The Deepest","STTWSD","04"
"Rod Stewart","First Cut Is The Deepest The","LG24","06"
"Rod Stewart","For All We Know","PS6027","05"
"Rod Stewart","For All We Know","PSCDG6027","05"
"Rod Stewart","For All We Know","SDK9014","05"
"Rod Stewart","For All We Know","TT209","02"
"Rod Stewart","For Sentimental Reasons","JTG340","02"
"Rod Stewart","Forever Young","BS6717","05"
"Rod Stewart","Forever Young","LEG182","02"
"Rod Stewart","Forever Young","PR1044","01"
"Rod Stewart","Forever Young","PSG1064","05"
"Rod Stewart","Forever Young","SC2448","04"
"Rod Stewart","Forever Young","SC2450","05"
"Rod Stewart","Forever Young","SC8722","03"
"Rod Stewart","Forever Young","SO204","05"
"Rod Stewart","Have I Told You Lately","CB80208","06"
"Rod Stewart","Have I Told You Lately","CB90208","06"
"Rod Stewart","Have I Told You Lately","CBEP463-2","05"
"Rod Stewart","Have I Told You Lately","CBSE2","--"
"Rod Stewart","Have I Told You Lately","CLUB005","06"
"Rod Stewart","Have I Told You Lately","KJ-PRO06","04"
"Rod Stewart","Have I Told You Lately","KRD2017","06"
"Rod Stewart","Have I Told You Lately","LMD07B","05"
"Rod Stewart","Have I Told You Lately","MDG012","02"
"Rod Stewart","Have I Told You Lately","MDVCD014","05"
"Rod Stewart","Have I Told You Lately","MGMKCP-05","06"
"Rod Stewart","Have I Told You Lately","MM005","06"
"Rod Stewart","Have I Told You Lately","MMBK05","06"
"Rod Stewart","Have I Told You Lately","MMCP005","06"
"Rod Stewart","Have I Told You Lately","MMCP2K005","06"
"Rod Stewart","Have I Told You Lately","MMCP9805","06"
"Rod Stewart","Have I Told You Lately","MMGYWP21","04"
"Rod Stewart","Have I Told You Lately","MMHMP01","04"
"Rod Stewart","Have I Told You Lately","MMPK04-06","04"
"Rod Stewart","Have I Told You Lately","MS01","01"
"Rod Stewart","Have I Told You Lately","NTPPS02","--"
"Rod Stewart","Have I Told You Lately","NTPPS03","--"
"Rod Stewart","Have I Told You Lately","PR1149","01"
"Rod Stewart","Have I Told You Lately","SC2179","01"
"Rod Stewart","Have I Told You Lately","SC2450","01"
"Rod Stewart","Have I Told You Lately","SC8722","01"
"Rod Stewart","Have I Told You Lately","SFHS243","06"
"Rod Stewart","Have I Told You Lately","SFWS050","01"
"Rod Stewart","Have I Told You Lately","STTW1935","04"
"Rod Stewart","Have I Told You Lately","SYB1094","04"
"Rod Stewart","Have I Told You Lately","SYB1638","02"
"Rod Stewart","Have I Told You Lately","SYB2017","04"
"Rod Stewart","Have I Told You Lately","SYB4419-4","02"
"Rod Stewart","Have I Told You Lately","VMEG014","05"
"Rod Stewart","Have I Told You Lately","ZMP3G07","--"
"Rod Stewart","Have I Told You Lately (I Love You)","CAVS02","--"
"Rod Stewart","Have I Told You Lately I Love You","JTG018","01"
"Rod Stewart","Have I Told You Lately That I Love","CT010","06"
"Rod Stewart","Have I Told You Lately That I Love","GEK853","02"
"Rod Stewart","Have You Ever Seen The Rain","JTG391","02"
"Rod Stewart","Have You Ever Seen The Rain","NM2084","04"
"Rod Stewart","Have You Ever Seen The Rain","PHMAC0611","03"
"Rod Stewart","Have You Ever Seen The Rain","SD4701","03"
"Rod Stewart","Having A Party","MDG020","02"
"Rod Stewart","Having A Party","MDVCD004","06"
"Rod Stewart","Having A Party","MM6045","04"
"Rod Stewart","Having A Party","NT024","01"
"Rod Stewart","Having A Party","NT1024","01"
"Rod Stewart","Having A Party","NT5024","01"
"Rod Stewart","Having A Party","NTPPS02","--"
"Rod Stewart","Having A Party","NTV024","02"
"Rod Stewart","Having A Party","NU2024","01"
"Rod Stewart","Having A Party","SKD830","04"
"Rod Stewart","Having A Party","SMACH9119","01"
"Rod Stewart","Having A Party","VCD830","04"
"Rod Stewart","Having A Party","VMEG004","06"
"Rod Stewart","Higher And Higher","PS6176-2","04"
"Rod Stewart","Hot Legs","BS6717","06"
"Rod Stewart","Hot Legs","CB5063-01","02"
"Rod Stewart","Hot Legs","SC2450","04"
"Rod Stewart","Hot Legs","SC8297","03"
"Rod Stewart","Hot Legs","SC8722","04"
"Rod Stewart","Hot Legs","SO204","06"
"Rod Stewart","Human","TT033","06"
"Rod Stewart","I Can't Deny It","CB40102","06"
"Rod Stewart","I Can't Deny It","CB5063-02","03"
"Rod Stewart","I Can't Deny It","EZC0131","03"
"Rod Stewart","I Can't Deny It","MM6332","05"
"Rod Stewart","I Can't Deny It","PHM0105","03"
"Rod Stewart","I Can't Deny It","PS1540","05"
"Rod Stewart","I Can't Deny It","PSCDG1540","05"
"Rod Stewart","I Don't Want To Talk About It","EZC0138","01"
"Rod Stewart","I Don't Want To Talk About It","ILSD0006","06"
"Rod Stewart","I Don't Want To Talk About It","LEG032","06"
"Rod Stewart","I Don't Want To Talk About It","LG24","05"
"Rod Stewart","I Don't Want To Talk About It","MHD008","03"
"Rod Stewart","I Don't Want To Talk About It","SC8363","01"
"Rod Stewart","I Don't Want To Talk About It","SFHS242","04"
"Rod Stewart","I Don't Want To Talk About It","SFWS050","02"
"Rod Stewart","I Don't Want To Talk About It","SKD830","06"
"Rod Stewart","I Don't Want To Talk About It","SKG526","06"
"Rod Stewart","I Don't Want To Talk About It","SKG926","06"
"Rod Stewart","I Don't Want To Talk About It","UGC03","03"
"Rod Stewart","I Don't Want To Talk About It","VCD830","06"
"Rod Stewart","I Don't Want To Talk About It","ZMP3G07","--"
"Rod Stewart","I Don't Want To Talk About It","ZPA099","06"
"Rod Stewart","I Only Have Eyes For You","PS6028","06"
"Rod Stewart","I Was Only Joking","SFHS242","05"
"Rod Stewart","I Wish You Love","PS1649","03"
"Rod Stewart","If I Had You","PS1539","05"
"Rod Stewart","If I Had You","PSCDG1539","05"
"Rod Stewart","If Loving You Is Wrong","SFWS050","03"
"Rod Stewart","If We Fall In Love Tonight","DH0005","04"
"Rod Stewart","If We Fall In Love Tonight","GEK601","05"
"Rod Stewart","If We Fall In Love Tonight","KN005","04"
"Rod Stewart","If We Fall In Love Tonight","MDG019","02"
"Rod Stewart","If We Fall In Love Tonight","MM6188","04"
"Rod Stewart","If We Fall In Love Tonight","NTPPS02","--"
"Rod Stewart","If We Fall In Love Tonight","PHM9612","03"
"Rod Stewart","If We Fall In Love Tonight","SC8343","01"
"Rod Stewart","If We Fall In Love Tonight","THM9612","03"
"Rod Stewart","I'll Be Seeing You","LEG182","03"
"Rod Stewart","I'll Be Seeing You","PS6027","01"
"Rod Stewart","I'll Be Seeing You","PSCDG6027","01"
"Rod Stewart","I'll Be Seeing You","SDK9014","01"
"Rod Stewart","I'll Be Seeing You","TT209","03"
"Rod Stewart","I'm In The Mood For Love","CB5063-03","02"
"Rod Stewart","I'm In The Mood For Love","CB90229-V2","02"
"Rod Stewart","I'm In The Mood For Love (Nat King","CB90229","02"
"Rod Stewart","In My Life","STTW3067","05"
"Rod Stewart","Infatuation","PR1239","05"
"Rod Stewart","Infatuation","PRLP122","06"
"Rod Stewart","Infatuation","SC8225","05"
"Rod Stewart","Infatuation","SC8722","05"
"Rod Stewart","It Had To Be You","CB90228","04"
"Rod Stewart","It Had To Be You","CB90228-V2","04"
"Rod Stewart","It Had To Be You","PS6027","06"
"Rod Stewart","It Had To Be You","PSCDG6027","06"
"Rod Stewart","It Had To Be You","SDK9014","06"
"Rod Stewart","It Had To Be You","TT209","04"
"Rod Stewart","It's A Heartache","JTG391","06"
"Rod Stewart","It's The Same Old Song","PS6176-2","06"
"Rod Stewart","I've Got A Crush On You","PS1649","01"
"Rod Stewart","Just Like A Woman","SFHS401","04"
"Rod Stewart","Just My Imagination","PS6176-2","01"
"Rod Stewart","Killing Of Georgie","KJ-PRO08","06"
"Rod Stewart","Killing Of Georgie","LEG032","01"
"Rod Stewart","Killing Of Georgie","STTW1937","06"
"Rod Stewart","Killing Of Georgie","ZTP019","02"
"Rod Stewart","Kiss To Build A Dream On","CB5129-01","04"
"Rod Stewart","Kiss To Build A Dream On","CBEP502-4","04"
"Rod Stewart","Let It Be Me","PS6176-2","03"
"Rod Stewart","Long Ago And Far Away","PS1649","06"
"Rod Stewart","Love Me Or Leave Me","DCK138","02"
"Rod Stewart","Love Touch","DKM910","--"
"Rod Stewart","Maggie May","CB5063-01","03"
"Rod Stewart","Maggie May","CB5093-03","06"
"Rod Stewart","Maggie May","CB80208","01"
"Rod Stewart","Maggie May","CB90208","01"
"Rod Stewart","Maggie May","CBEP464-3","03"
"Rod Stewart","Maggie May","CBSE2","--"
"Rod Stewart","Maggie May","EZP004","01"
"Rod Stewart","Maggie May","JTG018","03"
"Rod Stewart","Maggie May","JVC26","03"
"Rod Stewart","Maggie May","LEG182","01"
"Rod Stewart","Maggie May","MRE12","05"
"Rod Stewart","Maggie May","OM01","01"
"Rod Stewart","Maggie May","PSG1064","03"
"Rod Stewart","Maggie May","SC1021","05"
"Rod Stewart","Maggie May","SC1704","04"
"Rod Stewart","Maggie May","SC2450","03"
"Rod Stewart","Maggie May","SC8107","05"
"Rod Stewart","Maggie May","SFHS231","05"
"Rod Stewart","Maggie May","SFWS050","04"
"Rod Stewart","Maggie May","STL2814A","02"
"Rod Stewart","Maggie May","STTW1342","05"
"Rod Stewart","Maggie May","STTW1758","03"
"Rod Stewart","Maggie May","STTW2749","05"
"Rod Stewart","Maggie May","STTW3111-1","06"
"Rod Stewart","Maggie May","STTW3112","06"
"Rod Stewart","Maggie May","STX001","04"
"Rod Stewart","Maggie May","TT093","06"
"Rod Stewart","Maggie May","TT70P4","06"
"Rod Stewart","Maggie May","ZGY71","02"
"Rod Stewart","Maggie May","ZLPV3-4","06"
"Rod Stewart","Maggie May","ZMP3G02","--"
"Rod Stewart","Maggie May","ZPA099","01"
"Rod Stewart","Makin' Whoopee","PS1649","04"
"Rod Stewart","Mandolin Wind","DCK034","05"
"Rod Stewart","Manhattan","JTG340","06"
"Rod Stewart","Moonglow","MM6388","04"
"Rod Stewart","Moonglow","TT209","05"
"Rod Stewart","Motown Song","NTPPS02","--"
"Rod Stewart","Motown Song","NTPPS03","--"
"Rod Stewart","Motown Song","PSG1064","01"
"Rod Stewart","Motown Song","UTDVCD010","05"
"Rod Stewart","Motown Song","VU010","06"
"Rod Stewart","My Cherie Amour","PS6176-2","05"
"Rod Stewart","My Heart Can't Tell You No","DKA3086","05"
"Rod Stewart","My Heart Can't Tell You No","DKD3086","05"
"Rod Stewart","My Heart Can't Tell You No","DKM3086","05"
"Rod Stewart","My Heart Can't Tell You No","DKM910","--"
"Rod Stewart","My Heart Can't Tell You No","UTDVCD005","06"
"Rod Stewart","Nevertheless","PS1649","05"
"Rod Stewart","Night And Day","CB5128-03","06"
"Rod Stewart","Night And Day","CBEP502-2","06"
"Rod Stewart","Oh La La","ET011","05"
"Rod Stewart","Oh No Not My Baby","LEG032","04"
"Rod Stewart","Oh No Not My Baby","SF091","02"
"Rod Stewart","Oh No Not My Baby","SFWS050","05"
"Rod Stewart","Oh No Not My Baby","STTW3059","06"
"Rod Stewart","Ohh La La","SKD830","02"
"Rod Stewart","Ohh La La","VCD830","02"
"Rod Stewart","Ooh La La","MDG028","03"
"Rod Stewart","Ooh La La","MM6246","06"
"Rod Stewart","Ooh La La","NTPPS02","--"
"Rod Stewart","Ooh La La","SC3079","02"
"Rod Stewart","People Get Ready","FH8870","03"
"Rod Stewart","Please","DCK179","06"
"Rod Stewart","Reason To Believe","JTG018","06"
"Rod Stewart","Reason To Believe","KBA30912","04"
"Rod Stewart","Reason To Believe","LMD02A","03"
"Rod Stewart","Reason To Believe","MDG005","01"
"Rod Stewart","Reason To Believe","MDVCD023","03"
"Rod Stewart","Reason To Believe","MM6027","03"
"Rod Stewart","Reason To Believe","MMHMP02","05"
"Rod Stewart","Reason To Believe","NTPPS02","--"
"Rod Stewart","Reason To Believe","NTPPS03","--"
"Rod Stewart","Reason To Believe","STTW3042","03"
"Rod Stewart","Reason To Believe","VMEG023","03"
"Rod Stewart","Rhythm Of My Heart","NTPPS02","--"
"Rod Stewart","Rhythm Of My Heart","NTPPS03","--"
"Rod Stewart","Rhythm Of My Heart","SFHH05-7","06"
"Rod Stewart","Rhythm Of My Heart","SFHS244","04"
"Rod Stewart","Rod Stewart- Oh No Not My Baby","LG24","03"
"Rod Stewart","Sailing","AVDVD006","05"
"Rod Stewart","Sailing","CAN003","06"
"Rod Stewart","Sailing","CB5063-01","06"
"Rod Stewart","Sailing","EG005","01"
"Rod Stewart","Sailing","ELD0004","04"
"Rod Stewart","Sailing","GEK853","04"
"Rod Stewart","Sailing","GLS307","02"
"Rod Stewart","Sailing","JDVN-016","04"
"Rod Stewart","Sailing","MHD010","05"
"Rod Stewart","Sailing","PCW004","05"
"Rod Stewart","Sailing","RSV04","04"
"Rod Stewart","Sailing","SB005","01"
"Rod Stewart","Sailing","SFWS050","06"
"Rod Stewart","Sailing","UB0016","04"
"Rod Stewart","Sailing","UTDVCD018","04"
"Rod Stewart","Sailing","UTDVCD021","05"
"Rod Stewart","Sailing","VMEG904","02"
"Rod Stewart","Sailing","VU018","06"
"Rod Stewart","Sailing","ZMP3G07","--"
"Rod Stewart","Sailing","ZPA099","02"
"Rod Stewart","Saling","SFHS400","06"
"Rod Stewart","So Far Away","MDG019","06"
"Rod Stewart","Some Guys Have All The Luck","CAVS02","--"
"Rod Stewart","Some Guys Have All The Luck","CB80208","02"
"Rod Stewart","Some Guys Have All The Luck","CB90208","02"
"Rod Stewart","Some Guys Have All The Luck","DKA3086","06"
"Rod Stewart","Some Guys Have All The Luck","DKD3086","06"
"Rod Stewart","Some Guys Have All The Luck","DKL015B","05"
"Rod Stewart","Some Guys Have All The Luck","DKM3086","06"
"Rod Stewart","Some Guys Have All The Luck","DKM910","--"
"Rod Stewart","Some Guys Have All The Luck","NTPPS02","--"
"Rod Stewart","Some Guys Have All The Luck","SFMW852","04"
"Rod Stewart","Someone To Watch Over Me","CB5129-03","03"
"Rod Stewart","Someone To Watch Over Me","CBEP502-6","03"
"Rod Stewart","Stardust","JTG340","05"
"Rod Stewart","Superstar","SKD830","01"
"Rod Stewart","Superstar","VCD830","01"
"Rod Stewart","That Old Feeling","CB5129-02","05"
"Rod Stewart","That Old Feeling","CB90228","05"
"Rod Stewart","That Old Feeling","CB90228-V2","05"
"Rod Stewart","That Old Feeling","CBEP502-5","05"
"Rod Stewart","That's All","CB5129-02","03"
"Rod Stewart","That's All","CBEP502-5","03"
"Rod Stewart","That's All","PS6027","02"
"Rod Stewart","That's All","PSCDG6027","02"
"Rod Stewart","That's All","SDK9014","02"
"Rod Stewart","These Foolish Things","MM6388","02"
"Rod Stewart","These Foolish Things","MMGYWP17","02"
"Rod Stewart","These Foolish Things","MMPK04-02","02"
"Rod Stewart","These Foolish Things","SC8809","02"
"Rod Stewart","They Can't Take That Away From Me","CB5063-02","05"
"Rod Stewart","They Can't Take That Away From Me","CB90228","02"
"Rod Stewart","They Can't Take That Away From Me","CB90228-V2","02"
"Rod Stewart","They Can't Take That Away From Me","MM6388","05"
"Rod Stewart","This Old Heart Of Mine","LG24","01"
"Rod Stewart","This Old Heart Of Mine","SKD830","05"
"Rod Stewart","This Old Heart Of Mine","VCD830","05"
"Rod Stewart","This Ole Heart Of Mine","LEG032","02"
"Rod Stewart","Till There Was You","CB5063-03","04"
"Rod Stewart","Till There Was You","CB90229-V2","05"
"Rod Stewart","Till There Was You","PS6028","01"
"Rod Stewart","Till There Was You (Ray Charles Cov","CB90229","05"
"Rod Stewart","Time After Time","CB5063-03","01"
"Rod Stewart","Time After Time","CB90229-V2","01"
"Rod Stewart","Time After Time (Frank Sinatra Cove","CB90229","01"
"Rod Stewart","Tonight I'm Yours","GKF001","05"
"Rod Stewart","Tonight's The Night","EVER002","04"
"Rod Stewart","Tonight's The Night","GEK853","03"
"Rod Stewart","Tonight's The Night","JTG018","04"
"Rod Stewart","Tonight's The Night","JVC26","02"
"Rod Stewart","Tonight's The Night","LEGBL018","04"
"Rod Stewart","Tonight's The Night","PSG1064","04"
"Rod Stewart","Tonight's The Night (Gona Be Alrigh","MH1099","05"
"Rod Stewart","Until The Real Thing Comes Along","CB5063-03","05"
"Rod Stewart","Very Thought Of You","PS6027","03"
"Rod Stewart","Very Thought Of You","PSCDG6027","03"
"Rod Stewart","Very Thought Of You","SDK9014","03"
"Rod Stewart","Way You Look Tonight","CB90228","03"
"Rod Stewart","Way You Look Tonight","CB90228-V2","03"
"Rod Stewart","Way You Look Tonight","MM6388","03"
"Rod Stewart","What A Wonderful World","JTG340","04"
"Rod Stewart","When We Were The New Boys","MDG028","05"
"Rod Stewart","When We Were The New Boys","MDVCD034","03"
"Rod Stewart","When We Were The New Boys","SKD830","03"
"Rod Stewart","When We Were The New Boys","VCD830","03"
"Rod Stewart","You Go To My Head","CB5063-02","04"
"Rod Stewart","You Go To My Head","CB5128-02","04"
"Rod Stewart","You Go To My Head","CB90228","01"
"Rod Stewart","You Go To My Head","CB90228-V2","01"
"Rod Stewart","You Go To My Head","CBEP502-3","04"
"Rod Stewart","You Go To My Head","MM6388","01"
"Rod Stewart","You Re In My Heart","SC2450","02"
"Rod Stewart","You Really Got A Hold On Me","PS6176-2","02"
"Rod Stewart","You Wear It Well","CB5063-01","05"
"Rod Stewart","You Wear It Well","EZC0132","01"
"Rod Stewart","You Wear It Well","ZGY72","05"
"Rod Stewart","You Wear It Well","ZMP3G07","--"
"Rod Stewart","You Wear It Well","ZPA099","03"
"Rod Stewart","Young Turks","GEK853","05"
"Rod Stewart","Your Song","SC8238","03"
"Rod Stewart","You're In My Heart","CB5063-02","01"
"Rod Stewart","You're In My Heart","JTG018","05"
"Rod Stewart","You're In My Heart","LEG182","05"
"Rod Stewart","You're In My Heart","MMCH04","01"
"Rod Stewart","You're In My Heart","MMHMP10","05"
"Rod Stewart","You're In My Heart","NTPPS02","--"
"Rod Stewart","You're In My Heart","NTPPS03","--"
"Rod Stewart","You're In My Heart","ZMP3G07","--"
"Rod Stewart And Cher","Bewitched Bothered And Bewildered","CB90229","04"
"Rod Stewart And Cher","Bewitched Bothered And Bewildered","PS6028","03"
"Rod Stewart And Cher","Bewitched Bothered And Bewildered","SC8858","01"
"Rod Stewart And Cher","Bewitched Bothered And Bewildered","TT244","04"
"Rod Stewart And Cher","Bewitched Bothered And Bewildered","TT247","02"
"Rod Stewart And Cher","Night And Day","CB90229-V2","03"
"Rod Stewart And Dolly Parton","Baby Its Cold Outside","SFHS409","01"
"Rod Stewart And Eric Clapton","Having A Party","SKG526","04"
"Rod Stewart And Eric Clapton","Having A Party","SKG926","04"
"Rod Stewart And Eric Clapton","Having A Party","SKV826","04"
"Rod Stewart And Eric Clapton","I Don't Want To Talk About It","SKV826","06"
"Rod Stewart And Eric Clapton","Ooh La La","SKG526","02"
"Rod Stewart And Eric Clapton","Ooh La La","SKG926","02"
"Rod Stewart And Eric Clapton","Ooh La La","SKV826","02"
"Rod Stewart And Eric Clapton","Super Star","SKG526","01"
"Rod Stewart And Eric Clapton","Super Star","SKG926","01"
"Rod Stewart And Eric Clapton","Superstar","SKV826","01"
"Rod Stewart And Eric Clapton","This Old Heart Of Mine","SKG526","05"
"Rod Stewart And Eric Clapton","This Old Heart Of Mine","SKG926","05"
"Rod Stewart And Eric Clapton","This Old Heart Of Mine","SKV826","05"
"Rod Stewart And Eric Clapton","When We Were The New Boys","SKG526","03"
"Rod Stewart And Eric Clapton","When We Were The New Boys","SKG926","03"
"Rod Stewart And Eric Clapton","When We Were The New Boys","SKV826","03"
"Rod Stewart And Queen Latifah","As Time Goes By","TT244","03"
"Rod Stewart And Ronald Isley","This Old Heart Of Mine","LMD04A","03"
"Rod Stewart And Ronald Isley","This Old Heart Of Mine","MDVCD019","03"
"Rod Stewart And Ronald Isley","This Old Heart Of Mine","VMEG019","03"
"Rod Stewart And Tina Turner","It Takes Two","SFHS240","04"
"Rod Stewart Cher","Bewitched Bothered And Bewildered","GEM10060","03"
"Rod Stewart Cher","Bewitched Bothered And Bewildered","SCDIA060","03"
"Rod Stewart Ronald I","This Old Heart Of Mine","TEG6001","05"
"Rod Stewart/ric","This Old Heart Of Mine","NTPPS03","--"
"Rod Stewart/rick Isley","This Old Heart Of Mine","NTPPS02","--"
"Rod Stuart","People Get Ready","SC8273","06"
"Rodgers And Hammerstein","If I Loved You","PR1102","01"
"Rodgers And Hammerstein","Out Of My Dreams","PR1102","02"
"Rodgers And Hammerstein","This Nearly Was Mine","PR1102","03"
"Rodgers And Hammerstein","We Kiss In The Shadows","PR1102","04"
"Rodgers And Hammerstein","Younger Than Springtime","PR1102","05"
"Rodgers And Hart","Blue Room","JTG019","03"
"Rodney Adkins","These Are My People","NM3087","03"
"Rodney Atkins","15 Minutes","CB5134-03","03"
"Rodney Atkins","15 Minutes","CB60413","02"
"Rodney Atkins","15 Minutes","CB60414","02"
"Rodney Atkins","15 Minutes","CBEP503-6","03"
"Rodney Atkins","15 Minutes","PHMN0908","02"
"Rodney Atkins","Chasin' Girls","CB5143-03","01"
"Rodney Atkins","Chasin' Girls","CB60427","05"
"Rodney Atkins","Chasin' Girls","CB60428","01"
"Rodney Atkins","Chasin' Girls","CBEP506-6","01"
"Rodney Atkins","Chasin' Girls","PHMC1001","05"
"Rodney Atkins","Cleaning This Gun","CDKK105","05"
"Rodney Atkins","Cleaning This Gun","PHMN0802","04"
"Rodney Atkins","Cleaning This Gun (Come On In Boy)","CB60369","01"
"Rodney Atkins","Cleaning This Gun (Come On In Boy)","CBE09-09","06"
"Rodney Atkins","Cleaning This Gun (Come On In Boy)","DKM910","--"
"Rodney Atkins","Cleaning This Gun (Come On In Boy)","NM3094","03"
"Rodney Atkins","Cleaning This Gun (Come On In Boy)","SD0161","02"
"Rodney Atkins","Farmer's Daughter","CB5138-03","05"
"Rodney Atkins","Farmer's Daughter","CB60436","03"
"Rodney Atkins","Farmer's Daughter","CB60438","06"
"Rodney Atkins","Farmer's Daughter","CBEP506-3","05"
"Rodney Atkins","Honesty","NM3043","04"
"Rodney Atkins","Honesty (Write Me A List)","PHMCC04","05"
"Rodney Atkins","Honesty (Write Me A List)","PHMN0312","05"
"Rodney Atkins","Honesty (Write Me A List)","SC3376","03"
"Rodney Atkins","Honesty (Write Me A List)","SINC0401","02"
"Rodney Atkins","Honesty (Write Me A List)","THM2003","--"
"Rodney Atkins","Honesty (Write Me A List)","THMC-SCDG","--"
"Rodney Atkins","Honesty (Write Me A List)","TT230","03"
"Rodney Atkins","Honesty (Write Me A List)","TT230-V2","02"
"Rodney Atkins","If You're Going Through Hell","THM2006","--"
"Rodney Atkins","In A Heartbeat","SC8394","06"
"Rodney Atkins","It's America","CB5124-02","05"
"Rodney Atkins","It's America","CB60396","04"
"Rodney Atkins","It's America","CBE10-09","06"
"Rodney Atkins","It's America","CBEP503-2","05"
"Rodney Atkins","It's America","PHMN0902","05"
"Rodney Atkins","My Old Man","CB60243","05"
"Rodney Atkins","My Old Man","THM2003","--"
"Rodney Atkins","Sing Along","SC3328","04"
"Rodney Atkins","Someone To Share It With","SD0119","06"
"Rodney Atkins","Take A Back Road","FTX408","04"
"Rodney Atkins","Take A Back Road","FTXC408","04"
"Rodney Atkins","Take A Back Road","SYB1112","04"
"Rodney Atkins","These Are My People","CB60363","04"
"Rodney Atkins","These Are My People","SC9004","02"
"Rodney Atkins","These Are My People","SC9004D","02"
"Rodney Atkins","These Are My People","SD0154","04"
"Rodney Atkins","Wasted Whiskey","DCK084","01"
"Rodney Atkins","Watching You","CBE08-10","01"
"Rodney Atkins","Watching You","PHMN0612","02"
"Rodney Atkins","Watching You","SD0149","04"
"Rodney Atkins","Watching You","SYB1085","04"
"Rodney Atkins","Watching You","SYB4422-3","02"
"Rodney Carrington","Letter To My Penis","SC8700","01"
"Rodney Carrington","More Of A Man","SC3236","03"
"Rodney Carrington","More Of A Man","SC8739","03"
"Rodney Crowell","Above And Beyond","NSC1999-02","02"
